ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
16953	1	29742	True	41.139901162256	64.0213662079035	12692	12693	OOA
38951	3	8061	True	35.5409795771861	38.334812538894	25632	25633	ANA
8576	1	40204	True	39.0743894637789	56.7175041505403	6398	6399	OOA
3150	1	47117	True	30.0724774925144	37.4786607485229	2308	2309	OOA
22144	3	24504	True	39.6993586133929	37.9406448421646	15804	15805	ANA
22208	2	24433	True	55.917346200514	30.6987741794099	15844	15845	EHG
30065	2	16751	True	57.5471043446401	31.5833413057789	20482	20483	EHG
21275	1	25289	True	41.3687109887115	60.9933379204869	15366	15367	OOA
24954	2	21789	True	55.3112418784808	58.2314323396261	17472	17473	EHG
38357	4	8578	True	45.0095501575831	23.8596862120843	25304	25305	EUR
36365	3	10523	True	38.4869839290889	30.5930117817423	24114	24115	ANA
19832	3	26782	True	37.7888214723583	38.7918082005508	14454	14455	ANA
45220	4	866	True	52.2051075791657	7.26208501522684	29796	29797	EUR
15172	1	31954	True	40.562351560878	56.5466580951693	11330	11331	OOA
41736	5	5068	True	52.6682078548311	44.285968182172	27406	27407	YAM
3692	1	46398	True	30.8816612972711	40.1077143323212	2718	2719	OOA
6557	1	42768	True	34.612591707762	49.6956939589141	4876	4877	OOA
31345	3	15495	True	37.9703707545971	35.9998208224522	21210	21211	ANA
42219	5	4423	True	50.6356050010039	40.6011280723308	27736	27737	YAM
15815	1	31210	True	42.8374702151649	58.389819718059	11822	11823	OOA
701	1	50102	True	29.5732038941232	34.722976537681	480	481	OOA
28609	3	18192	True	39.4840704593069	33.752346004023	19620	19621	ANA
13876	1	33607	True	37.6327798202775	59.6496062751163	10362	10363	OOA
34546	2	12334	True	55.8042377893535	58.1483523730749	23066	23067	EHG
38192	2	8737	True	59.0453925954554	48.5003477851617	25190	25191	EHG
18008	1	28440	True	41.1045350837971	55.5152218494772	13474	13475	OOA
38442	3	8506	True	39.1765204967195	36.230934771689	25344	25345	ANA
45255	4	788	True	47.4839753483475	23.1566957872169	29844	29845	EUR
32646	2	14267	True	55.7371160658013	33.0928259038184	21934	21935	EHG
28314	4	18486	True	52.3051044644011	16.7832527981298	19464	19465	EUR
3669	1	46419	True	31.2728922514765	44.3984472514055	2706	2707	OOA
23334	3	23334	True	35.7916258808817	37.6920909586468	16494	16495	ANA
11223	1	36927	True	41.8571859080062	60.7480297400775	8350	8351	OOA
11422	1	36698	True	37.7640461417206	59.8893571549391	8500	8501	OOA
19724	3	26868	True	36.8371721481779	32.6293502054816	14396	14397	ANA
14147	1	33323	True	38.2001169412167	58.0782922732477	10562	10563	OOA
28825	3	17959	True	35.855672646971	37.9687011879118	19758	19759	ANA
19733	2	26859	True	55.4659637328488	37.5329746318034	14410	14411	EHG
23535	4	23103	True	40.6809293227039	-0.881712225598519	16632	16633	EUR
12601	1	35125	True	37.1195152174637	61.6802349362166	9360	9361	OOA
3309	1	46907	True	31.3717083550474	41.6743672291214	2448	2449	OOA
27718	2	19085	True	54.7675431917253	57.1209142312636	19116	19117	EHG
32903	2	14013	True	56.0487188415851	55.3382195222259	22098	22099	EHG
28855	4	17914	True	43.7218763597796	4.81367260520701	19786	19787	EUR
1561	1	49078	True	31.3506590380531	35.9428162049912	1140	1141	OOA
20858	3	25730	True	38.5529918434059	31.1116313148519	15086	15087	ANA
20263	1	26316	True	40.0756860877508	58.8277408111895	14744	14745	OOA
16510	1	30320	True	39.6131251986676	62.3703770916253	12342	12343	OOA
33190	2	13732	True	58.0712098357309	51.6705955972788	22286	22287	EHG
40482	5	6477	True	52.1118725071771	30.8255237886076	26598	26599	YAM
19131	1	27449	True	41.1597470209342	57.8281605759643	14068	14069	OOA
30451	4	16389	True	48.3186542507053	17.0504315177211	20706	20707	EUR
29502	3	17271	True	38.3296690305434	38.2017634594081	20140	20141	ANA
12943	1	34728	True	42.4494477256006	57.4335079363331	9630	9631	OOA
29951	4	16861	True	48.5762455615383	2.18281968098077	20410	20411	EUR
