ind_id	pop_id	time	sampled	lat	lon	node1	node2	pop
23137	2	23537	True	60.6977910106335	37.5081304585247	16416	16417	EHG
35305	4	11549	True	46.6854859513385	8.29947095051635	23510	23511	EUR
1179	1	49544	True	29.7713091761633	29.1081910369402	840	841	OOA
27917	3	18894	True	39.2232414219274	30.6525330911746	19224	19225	ANA
34121	3	12792	True	37.0585978013022	38.4441677597543	22804	22805	ANA
14849	1	32409	True	41.9304476175048	58.1862613678872	11096	11097	OOA
10565	1	37731	True	39.2500131793044	57.1042261661082	7872	7873	OOA
2995	1	47286	True	30.2393270312513	40.0127271934065	2200	2201	OOA
43312	5	3213	True	50.1432518570791	22.875701111285	28452	28453	YAM
7914	1	41018	True	37.5009475583362	54.7108338970107	5892	5893	OOA
40901	3	6052	True	47.0554909713796	24.8326909481214	26844	26845	ANA
