ind	co1	co2
14599	0.022977208258885343	0.022977208258885343
35567	0.01	0.01
28637	0.010000010792889579	0.010000010792889579
4947	4.449551455206864	4.449551455206864
17910	0.010000008503406528	0.010000008503406528
6968	0.19546075873434	0.19546075873434
24599	1.8594276691638743	1.8594276691638743
31129	0.010000024495387907	0.010000024495387907
43833	0.010000000000032518	0.010000000000032518
32689	1.4254886707336842	1.4254886707336842
18213	0.010000000000005064	0.010000000000005064
14066	0.010000000000519742	0.010000000000519742
22492	0.010000000018740615	0.010000000018740615
37071	0.01	0.01
41313	0.010000000001020642	0.010000000001020642
7539	0.01000629019062568	0.01000629019062568
45301	0.01243806546388517	0.01243806546388517
28448	0.20195528278383182	0.20195528278383182
39056	0.010001450698925269	0.010001450698925269
39916	0.010148810568454814	0.010148810568454814
42390	0.010000000000000203	0.010000000000000203
15915	0.010000000024539437	0.010000000024539437
8835	0.010000033005483891	0.010000033005483891
6695	0.01	0.01
9318	0.01	0.01
42817	0.01	0.01
29356	0.01225544253649228	0.01225544253649228
28121	1.420735131962514	1.420735131962514
19875	0.010036448241529114	0.010036448241529114
42219	0.010000172625960337	0.010000172625960337
13064	0.010000000000000005	0.010000000000000005
1634	0.010000004558632045	0.010000004558632045
40714	0.010000000000144227	0.010000000000144227
42690	0.01	0.01
14765	0.01	0.01
29928	1.2055699936586755	1.2055699936586755
26699	0.010000000048363359	0.010000000048363359
18234	0.010011147621084855	0.010011147621084855
3687	0.6801818418136621	0.6801818418136621
20059	2.82691894560494	2.82691894560494
33009	0.010000000000001055	0.010000000000001055
23841	0.3508157331734385	0.3508157331734385
45105	0.01000000004427565	0.01000000004427565
15983	0.010000000000000465	0.010000000000000465
39460	0.010000000000647408	0.010000000000647408
45002	3.6788895736428553	3.6788895736428553
38420	0.01000004273306604	0.01000004273306604
31799	0.0726589221867839	0.0726589221867839
40366	0.010012433459209671	0.010012433459209671
21558	0.010002685899331783	0.010002685899331783
7498	0.010000000000001206	0.010000000000001206
27092	0.010000000000006854	0.010000000000006854
39293	2.2702725008658335	2.2702725008658335
31062	0.01	0.01
16404	0.010000506388141352	0.010000506388141352
32948	0.010000000098070956	0.010000000098070956
19281	0.01	0.01
9044	0.01010433698004384	0.01010433698004384
41440	0.0672958883563115	0.0672958883563115
41902	0.010255133434527174	0.010255133434527174
5233	0.010548358427548404	0.010548358427548404
39148	0.09056873290914243	0.09056873290914243
22359	0.4073480845031841	0.4073480845031841
42947	0.010000000251584516	0.010000000251584516
7499	0.01	0.01
1751	1.2955322526456088	1.2955322526456088
43540	0.01	0.01
43939	0.010001031454597312	0.010001031454597312
23297	16.363481176007387	16.363481176007387
42904	0.032055637158746125	0.032055637158746125
40332	0.01	0.01
38966	0.010002561075444635	0.010002561075444635
3471	0.010000000000005558	0.010000000000005558
40644	0.01000000000040591	0.01000000000040591
12537	0.010031508143455476	0.010031508143455476
7192	0.010000000000007248	0.010000000000007248
19872	0.01	0.01
6307	0.01000000354281537	0.01000000354281537
10921	0.01	0.01
3504	0.014853672779493362	0.014853672779493362
13388	0.03909706538546251	0.03909706538546251
24243	0.01	0.01
10238	0.010000000000250388	0.010000000000250388
28164	0.01000000000000016	0.01000000000000016
22203	0.05064886710013821	0.05064886710013821
31386	0.010000000002547724	0.010000000002547724
902	0.01	0.01
18116	0.010004006817477243	0.010004006817477243
2211	0.01	0.01
14248	0.4093851760918339	0.4093851760918339
27137	0.019150455030606035	0.019150455030606035
42742	0.010000000203071211	0.010000000203071211
44300	0.01	0.01
15797	0.010509002102922637	0.010509002102922637
7858	0.09853038992761601	0.09853038992761601
26532	3.114481652092529	3.114481652092529
44353	0.13117479859750322	0.13117479859750322
22894	0.010000001805979859	0.010000001805979859
28970	0.010000000094665298	0.010000000094665298
15120	0.01	0.01
6117	0.010016902984750164	0.010016902984750164
36832	0.010019017755209131	0.010019017755209131
879	0.010007577275124897	0.010007577275124897
20505	0.15206597183377882	0.15206597183377882
8328	0.01	0.01
37029	0.010000029197304533	0.010000029197304533
2532	0.024970952499318758	0.024970952499318758
14035	0.0789085102947612	0.0789085102947612
19950	0.010000000000000009	0.010000000000000009
42046	0.26315002435553486	0.26315002435553486
38159	0.010024896234556694	0.010024896234556694
6122	0.010001819996756867	0.010001819996756867
17237	0.010008851144446777	0.010008851144446777
44716	0.010001219944059045	0.010001219944059045
39656	0.010054030734556936	0.010054030734556936
44792	0.01	0.01
16308	0.0100176222405815	0.0100176222405815
13057	0.010339590449542586	0.010339590449542586
9545	2.242989553903424	2.242989553903424
7196	0.9101487708173979	0.9101487708173979
19948	0.01107564352641571	0.01107564352641571
16412	0.01	0.01
43863	0.010071900625744314	0.010071900625744314
25683	0.01	0.01
10009	0.01000548418388118	0.01000548418388118
22615	0.01	0.01
42267	0.010000000000000004	0.010000000000000004
38456	0.01	0.01
42286	0.010000000001456866	0.010000000001456866
19336	0.010003614465951712	0.010003614465951712
33578	0.01	0.01
13507	0.010000022119474681	0.010000022119474681
33453	0.03045566424648624	0.03045566424648624
30227	0.010044882172825407	0.010044882172825407
42453	2.9189247890066197	2.9189247890066197
4263	0.01000004432257529	0.01000004432257529
20681	0.010000000000415987	0.010000000000415987
4776	0.010000596369823476	0.010000596369823476
7808	0.010000000000000096	0.010000000000000096
32130	0.010000570110000573	0.010000570110000573
9908	0.010000003196780701	0.010000003196780701
18908	0.010000000000000113	0.010000000000000113
20453	0.4435452565386422	0.4435452565386422
22499	0.012567234231997518	0.012567234231997518
20592	0.01	0.01
84	0.01	0.01
18236	0.026122949684846068	0.026122949684846068
41103	0.01	0.01
6068	0.010000001790482323	0.010000001790482323
38498	0.01000000053218931	0.01000000053218931
25838	0.01000000000000003	0.01000000000000003
34293	0.010000042300699683	0.010000042300699683
1565	0.010000000000029066	0.010000000000029066
12058	0.01	0.01
5215	0.010000296061373036	0.010000296061373036
34320	0.023365022411146172	0.023365022411146172
26787	0.3165307685064584	0.3165307685064584
42760	0.01000000000000006	0.01000000000000006
1664	0.01000000000207315	0.01000000000207315
3156	0.19063782890176773	0.19063782890176773
14342	0.03381931748859665	0.03381931748859665
40282	8.075031156040524	8.075031156040524
15410	0.010000439231055083	0.010000439231055083
28781	0.010000000103042951	0.010000000103042951
37731	0.01000000032383805	0.01000000032383805
19362	0.01	0.01
40390	0.013183959557458966	0.013183959557458966
27028	0.010003700596631356	0.010003700596631356
4777	0.01	0.01
11237	0.01	0.01
32129	0.010000000000835797	0.010000000000835797
25682	0.01	0.01
16256	0.01013411464101303	0.01013411464101303
44637	0.010001562962181068	0.010001562962181068
30750	5.838797957894776	5.838797957894776
20027	0.010025414106202718	0.010025414106202718
41122	0.01	0.01
2530	0.10007459965388778	0.10007459965388778
4874	0.01	0.01
19784	0.010000048990026426	0.010000048990026426
34134	0.010060078255061122	0.010060078255061122
12116	0.010000000004880966	0.010000000004880966
24360	0.01000000001310214	0.01000000001310214
19696	0.010000188861002776	0.010000188861002776
12945	0.012837240602762402	0.012837240602762402
20857	0.010000000000000007	0.010000000000000007
45170	0.010000000049081019	0.010000000049081019
4822	0.01	0.01
42981	0.010578038828003972	0.010578038828003972
19137	0.01	0.01
39294	0.010006604553346132	0.010006604553346132
21977	0.010416219814211383	0.010416219814211383
35228	0.010000316783075343	0.010000316783075343
13450	0.01001641630044547	0.01001641630044547
12866	0.010000011217507647	0.010000011217507647
13270	0.0100000241352281	0.0100000241352281
9174	0.01	0.01
41358	0.010000000000005265	0.010000000000005265
11942	0.03618226508107052	0.03618226508107052
18210	0.32395863308021344	0.32395863308021344
39326	0.017724701401974675	0.017724701401974675
12053	7.264044459383607	7.264044459383607
9928	0.6208864020558295	0.6208864020558295
12063	0.01	0.01
21144	0.060027238049055374	0.060027238049055374
11156	0.010245200590484524	0.010245200590484524
26139	0.01010263405405061	0.01010263405405061
2074	0.010000001086368115	0.010000001086368115
32591	0.010000000000084696	0.010000000000084696
20697	2.426075811496942	2.426075811496942
12093	0.010003301294557877	0.010003301294557877
27841	0.010553253983526805	0.010553253983526805
38922	0.010000000000104075	0.010000000000104075
26883	0.010000000345057436	0.010000000345057436
18905	0.010000000347399651	0.010000000347399651
2814	0.03985008514366377	0.03985008514366377
32042	0.01	0.01
19660	0.01	0.01
20477	0.01	0.01
39151	0.01000000000017013	0.01000000000017013
19285	0.010000000000124692	0.010000000000124692
13838	0.010000011478297228	0.010000011478297228
25366	0.010049140543599575	0.010049140543599575
42576	1.7195988740588999	1.7195988740588999
17717	0.01659318468640457	0.01659318468640457
3284	0.01	0.01
21838	0.015523903573065202	0.015523903573065202
35011	0.010399532287739778	0.010399532287739778
27318	0.01	0.01
16575	0.010000049409237346	0.010000049409237346
33719	0.19443149608822008	0.19443149608822008
43254	3.651850252219118	3.651850252219118
29420	0.010000040701910535	0.010000040701910535
8036	0.01	0.01
39143	0.01036307389383338	0.01036307389383338
10363	0.01	0.01
21621	0.01	0.01
24842	0.01	0.01
42387	0.39526356952807123	0.39526356952807123
30914	0.010000000000004889	0.010000000000004889
30994	8.086708433653182	8.086708433653182
12451	0.010063196665196988	0.010063196665196988
24697	0.01	0.01
25841	0.01	0.01
7849	0.010000016567750201	0.010000016567750201
16772	0.014484578646546266	0.014484578646546266
33433	0.07900607479194191	0.07900607479194191
6194	0.010003186532571711	0.010003186532571711
31539	0.017027696614295585	0.017027696614295585
28992	0.3958747143029412	0.3958747143029412
33920	0.01	0.01
4760	0.010000000000006339	0.010000000000006339
43384	0.135300354970944	0.135300354970944
25864	0.010831382664304291	0.010831382664304291
11020	0.010000000000000028	0.010000000000000028
2973	0.010836505249325286	0.010836505249325286
6651	0.01	0.01
11946	0.010000000000009413	0.010000000000009413
11216	0.010000280912748715	0.010000280912748715
6193	0.01	0.01
15914	0.010002914674332297	0.010002914674332297
12371	0.01000000734716177	0.01000000734716177
44327	0.010000002641803757	0.010000002641803757
23581	0.010000000000002958	0.010000000000002958
41252	0.01	0.01
10384	0.01	0.01
41576	0.01	0.01
35303	3.003217916739443	3.003217916739443
32892	19.238973229750925	19.238973229750925
2787	0.011498870971098899	0.011498870971098899
39594	0.010000000069256079	0.010000000069256079
7475	0.2855462751152953	0.2855462751152953
2840	0.01	0.01
9429	0.010000026055560544	0.010000026055560544
41167	0.010003475838500081	0.010003475838500081
26104	0.01	0.01
30881	0.010131167955025647	0.010131167955025647
34665	0.010522752608821365	0.010522752608821365
12643	0.010000000007254534	0.010000000007254534
33137	0.01	0.01
35562	0.01000013886672949	0.01000013886672949
45441	0.01	0.01
26445	0.01000027935125108	0.01000027935125108
43230	0.011525766679754183	0.011525766679754183
6002	0.01	0.01
24202	0.01	0.01
6000	0.01	0.01
17146	0.010000000042208504	0.010000000042208504
28515	1.0919375591606508	1.0919375591606508
5230	0.010000000985701904	0.010000000985701904
7879	0.010000000000038946	0.010000000000038946
26753	0.010000000000104696	0.010000000000104696
16728	0.010000000419533549	0.010000000419533549
13389	0.010000000202304866	0.010000000202304866
18514	0.01648441215767662	0.01648441215767662
17686	0.03256531440682576	0.03256531440682576
6285	0.010031926794539391	0.010031926794539391
15338	0.4722739788066523	0.4722739788066523
18696	0.03895936304476868	0.03895936304476868
20504	0.126454343800418	0.126454343800418
22493	0.01	0.01
14769	0.015600655385680498	0.015600655385680498
15366	0.010001198812955418	0.010001198812955418
13832	0.010000000000000002	0.010000000000000002
12203	0.010945283972945922	0.010945283972945922
16799	0.010052365737365574	0.010052365737365574
22451	0.0801046049322545	0.0801046049322545
10924	0.01692977337369839	0.01692977337369839
6729	0.5869948687255107	0.5869948687255107
30125	0.010002980099143357	0.010002980099143357
34854	0.010016082609340848	0.010016082609340848
32400	0.011310334199980784	0.011310334199980784
13476	0.010000000000020694	0.010000000000020694
9459	0.010000000001844563	0.010000000001844563
8133	0.010084607325259854	0.010084607325259854
36360	0.06398198713728376	0.06398198713728376
2459	0.010000000000905226	0.010000000000905226
17363	0.01	0.01
39048	0.011485494720401284	0.011485494720401284
45068	0.010000025739791783	0.010000025739791783
43161	0.06972187863022138	0.06972187863022138
17364	0.01	0.01
25730	0.01	0.01
20727	0.18658002551839623	0.18658002551839623
810	0.01000000000006898	0.01000000000006898
19456	0.01000075562051914	0.01000075562051914
15799	0.010000000079986969	0.010000000079986969
32313	0.010000098396778945	0.010000098396778945
16155	0.010055309355242802	0.010055309355242802
17283	0.01	0.01
19843	0.010007792925728213	0.010007792925728213
12644	0.010000000005855764	0.010000000005855764
31128	0.01	0.01
24286	0.01	0.01
21585	0.010000000002636678	0.010000000002636678
36728	0.010000000004041186	0.010000000004041186
5680	2.89697263888883	2.89697263888883
23518	0.010000002142346278	0.010000002142346278
18620	0.010000000000049601	0.010000000000049601
34817	0.013379508260976909	0.013379508260976909
36416	0.01000819837254971	0.01000819837254971
28780	0.020365756959056777	0.020365756959056777
4462	0.01	0.01
30787	0.010015658792879894	0.010015658792879894
22646	5.848561702273269	5.848561702273269
45435	0.01	0.01
12370	0.010038634642332343	0.010038634642332343
15041	0.010000019044079279	0.010000019044079279
25903	0.010000000000315297	0.010000000000315297
28833	0.01	0.01
21523	0.01	0.01
3951	0.03392527691014802	0.03392527691014802
31986	0.010000266680188491	0.010000266680188491
557	0.010000008108227052	0.010000008108227052
27445	0.6402302160356953	0.6402302160356953
5144	0.24052208692706975	0.24052208692706975
15264	0.010000072256510655	0.010000072256510655
4759	0.01	0.01
5118	0.01	0.01
42087	0.010000000000014444	0.010000000000014444
41283	0.010113196837478387	0.010113196837478387
41308	0.01	0.01
13976	0.01	0.01
2387	0.010000157431133614	0.010000157431133614
27597	0.01	0.01
38990	0.010017673874060972	0.010017673874060972
16661	0.010646765534137773	0.010646765534137773
23770	0.019264585206489493	0.019264585206489493
5974	0.010079489711660776	0.010079489711660776
5391	0.02353646194530466	0.02353646194530466
2504	0.010000011449105088	0.010000011449105088
9692	0.01	0.01
29617	0.010000400935741713	0.010000400935741713
37155	0.010000000000000248	0.010000000000000248
17739	0.01	0.01
8079	0.010202547786131003	0.010202547786131003
32167	0.010739856753590057	0.010739856753590057
45174	0.010691956275733324	0.010691956275733324
42932	0.04941015199875813	0.04941015199875813
16254	0.010000000000317474	0.010000000000317474
8078	0.010013270457103885	0.010013270457103885
5791	0.01000001272227805	0.01000001272227805
1775	0.2512944482817486	0.2512944482817486
6217	0.010000000000001912	0.010000000000001912
25264	0.010076028273817872	0.010076028273817872
25769	0.010000000017611404	0.010000000017611404
1873	0.010000000000013087	0.010000000000013087
19748	0.010000001801148541	0.010000001801148541
8832	0.010000009174623011	0.010000009174623011
13570	6.487865566869175	6.487865566869175
19664	0.010000001055657673	0.010000001055657673
34507	0.010098025690135513	0.010098025690135513
847	0.010074275884916384	0.010074275884916384
38691	0.010000000003410803	0.010000000003410803
10410	0.010669528821544746	0.010669528821544746
28669	0.02623423518043857	0.02623423518043857
8126	0.015671168229932607	0.015671168229932607
23263	0.010000000000000024	0.010000000000000024
11604	0.10864715340791528	0.10864715340791528
22489	0.538140848351283	0.538140848351283
4471	0.010070298840049124	0.010070298840049124
25022	0.3530908340786825	0.3530908340786825
38272	0.010000294796136133	0.010000294796136133
24168	0.010000000000746745	0.010000000000746745
38394	0.34637596650933383	0.34637596650933383
45451	0.010000004347744472	0.010000004347744472
21891	0.010000178028195549	0.010000178028195549
36320	9.430385617567781	9.430385617567781
24934	0.018292898199831084	0.018292898199831084
25368	0.017877865555472786	0.017877865555472786
35472	0.010000000000057038	0.010000000000057038
13698	0.676075440215518	0.676075440215518
25167	0.06433023881939547	0.06433023881939547
22716	0.010000000000000795	0.010000000000000795
31681	3.4702743637274276	3.4702743637274276
16666	0.01	0.01
33987	0.01	0.01
42669	0.010000000005163132	0.010000000005163132
31133	0.010072180477867598	0.010072180477867598
1308	0.024767560429543423	0.024767560429543423
15445	0.010226640683818709	0.010226640683818709
6353	0.8178730006710968	0.8178730006710968
38589	0.010260832692712512	0.010260832692712512
44914	0.016907957804540803	0.016907957804540803
13776	0.010000887218373864	0.010000887218373864
35200	0.010000000000000014	0.010000000000000014
8333	0.01	0.01
10622	0.010000000000001548	0.010000000000001548
11693	0.3570137763495184	0.3570137763495184
25486	0.018399475267359147	0.018399475267359147
33605	0.010000000237911788	0.010000000237911788
9862	0.010000001840912296	0.010000001840912296
32337	0.2513168336912592	0.2513168336912592
757	0.010000000520148312	0.010000000520148312
14229	0.010000001041587268	0.010000001041587268
42201	0.010000196461062283	0.010000196461062283
42744	0.3144210322012923	0.3144210322012923
19780	1.0178470759968459	1.0178470759968459
39596	0.022998830802311694	0.022998830802311694
1417	0.010000000026462596	0.010000000026462596
34414	0.010007041469151127	0.010007041469151127
43841	0.010000000002804	0.010000000002804
929	0.010000001757874652	0.010000001757874652
14519	0.02672279154496316	0.02672279154496316
28032	0.010000000000192749	0.010000000000192749
16594	0.9940667977938228	0.9940667977938228
15266	0.010000000015272511	0.010000000015272511
3246	0.010000000019097097	0.010000000019097097
17482	0.01000000000000824	0.01000000000000824
2632	0.010005420081282307	0.010005420081282307
23517	0.01	0.01
3181	0.010078512114202564	0.010078512114202564
2849	1.1715486593835416	1.1715486593835416
27919	8.202571373676934	8.202571373676934
16664	3.0357279272787676	3.0357279272787676
26793	0.010000000028738621	0.010000000028738621
43414	5.539841460330237	5.539841460330237
24593	0.01	0.01
9260	0.010000133011890342	0.010000133011890342
30258	0.01000000000001735	0.01000000000001735
4715	0.010000001597022782	0.010000001597022782
41744	0.01013859424262832	0.01013859424262832
40119	1.0697684667688816	1.0697684667688816
42555	0.010000000006760892	0.010000000006760892
28163	0.01	0.01
36698	0.06209461188257065	0.06209461188257065
26226	0.01	0.01
2176	0.010000000000005733	0.010000000000005733
26758	0.010006581960423025	0.010006581960423025
20429	0.01	0.01
29950	0.01000166840235179	0.01000166840235179
27450	0.010821919727900413	0.010821919727900413
33847	0.01	0.01
12535	2.572609709396204	2.572609709396204
24241	0.010000015422813023	0.010000015422813023
29348	0.022376240709866782	0.022376240709866782
17098	0.010000000000092433	0.010000000000092433
38797	0.010000000008126633	0.010000000008126633
5660	0.010000000000000023	0.010000000000000023
33240	0.0180955263016545	0.0180955263016545
7358	0.010000039579364621	0.010000039579364621
931	0.010000000054067133	0.010000000054067133
5454	0.016541564788312445	0.016541564788312445
11404	1.107072637952883	1.107072637952883
10485	0.0137045621228909	0.0137045621228909
44487	0.010000000465532337	0.010000000465532337
22027	0.010000000002525284	0.010000000002525284
4411	0.010000000000001254	0.010000000000001254
10788	0.010035501530727445	0.010035501530727445
24990	0.010003443331450628	0.010003443331450628
12753	0.01	0.01
16192	0.010000000006648902	0.010000000006648902
9910	0.01	0.01
4920	22.692827966366586	22.692827966366586
41020	0.010000028487128894	0.010000028487128894
32312	0.010000008161263067	0.010000008161263067
9424	0.01000000000000863	0.01000000000000863
42000	0.010000000000000698	0.010000000000000698
15971	0.010000736782910647	0.010000736782910647
36894	1.6038139785807477	1.6038139785807477
7106	0.010000000000010834	0.010000000000010834
16604	0.08030277591968009	0.08030277591968009
32921	0.13006736711574063	0.13006736711574063
18398	0.010000000001050197	0.010000000001050197
25640	0.1812290672683633	0.1812290672683633
2945	0.30373476409697997	0.30373476409697997
32623	0.01	0.01
37295	0.01000000000002503	0.01000000000002503
12292	0.010078972038958715	0.010078972038958715
26012	1.8933333728973012	1.8933333728973012
812	0.01	0.01
7059	0.010005878934423012	0.010005878934423012
25450	0.010000097854326893	0.010000097854326893
16822	0.010004652850705726	0.010004652850705726
37455	0.010059409965723479	0.010059409965723479
10235	0.14245117645285757	0.14245117645285757
15003	1.3265674842449289	1.3265674842449289
36835	0.01	0.01
11432	0.0100019612018675	0.0100019612018675
225	0.010000000000000026	0.010000000000000026
31890	0.010000021388069037	0.010000021388069037
40527	0.010000000000003223	0.010000000000003223
4644	0.010025970618435276	0.010025970618435276
3713	0.04420340150793673	0.04420340150793673
13873	0.01000000000005767	0.01000000000005767
24126	8.838628630008271	8.838628630008271
19985	0.010000208341278247	0.010000208341278247
29023	0.010000000128615119	0.010000000128615119
35930	0.010000000007576454	0.010000000007576454
4548	0.01	0.01
28185	0.018171073986057516	0.018171073986057516
6426	0.1459528830293937	0.1459528830293937
26194	0.01	0.01
23497	0.05539201359286094	0.05539201359286094
27128	0.01000000000000094	0.01000000000000094
123	0.010000000001167558	0.010000000001167558
23618	0.010000000496332713	0.010000000496332713
11736	0.043670918047195605	0.043670918047195605
29313	0.010000000000000002	0.010000000000000002
29547	4.706950560955438	4.706950560955438
10739	0.011833880639110565	0.011833880639110565
33785	0.010000003550993335	0.010000003550993335
3867	0.010055389030216499	0.010055389030216499
7317	0.01	0.01
16160	0.01	0.01
33843	0.01	0.01
36071	0.022068090251691083	0.022068090251691083
3950	0.010033710303472033	0.010033710303472033
6279	0.01000002927299152	0.01000002927299152
37488	0.01000000000000003	0.01000000000000003
43812	0.010000000000027027	0.010000000000027027
20724	0.16352044565569115	0.16352044565569115
17048	0.34105576366797574	0.34105576366797574
37860	0.029539342506730952	0.029539342506730952
601	0.015170922490603384	0.015170922490603384
40933	0.012134695410637915	0.012134695410637915
38043	0.7098649922627986	0.7098649922627986
15858	0.010000000002593101	0.010000000002593101
28723	0.01	0.01
20654	3.3008606045025504	3.3008606045025504
10118	0.01000000000000023	0.01000000000000023
28869	0.17668880711432944	0.17668880711432944
14541	0.01000130275445825	0.01000130275445825
32858	0.20222312155000655	0.20222312155000655
26791	0.010168375715383215	0.010168375715383215
11433	0.010000000000000724	0.010000000000000724
2660	0.010000000000023131	0.010000000000023131
16550	0.010000003779002248	0.010000003779002248
2846	0.010000268647168468	0.010000268647168468
11540	0.010574651981079576	0.010574651981079576
2265	0.010020778514934565	0.010020778514934565
20370	0.010000000001876671	0.010000000001876671
45438	0.010245764457625636	0.010245764457625636
17592	0.012835464244293973	0.012835464244293973
18843	0.010000000084290975	0.010000000084290975
38671	0.01	0.01
9110	0.01	0.01
42758	0.010000117318040793	0.010000117318040793
36173	0.01	0.01
32284	0.010011002712460778	0.010011002712460778
33303	0.011656651355785313	0.011656651355785313
14593	0.2979736935161756	0.2979736935161756
43732	0.011636860040453684	0.011636860040453684
40553	0.01	0.01
21680	0.01000001162315495	0.01000001162315495
22454	0.010000004053728327	0.010000004053728327
43141	0.010251547052819788	0.010251547052819788
4495	0.01	0.01
23348	9.27792167845746	9.27792167845746
1246	0.010883733123851594	0.010883733123851594
1965	0.010000000000404106	0.010000000000404106
32626	0.01061159084734925	0.01061159084734925
25399	0.010916330083088184	0.010916330083088184
31687	0.01348605593025197	0.01348605593025197
35840	0.010000000221630933	0.010000000221630933
6121	0.01	0.01
10097	0.010006366058052277	0.010006366058052277
32374	0.01332523559141202	0.01332523559141202
10049	0.01	0.01
41996	0.01000000001360363	0.01000000001360363
32315	0.01	0.01
20855	0.010000000000000005	0.010000000000000005
17093	0.01	0.01
4130	0.01	0.01
19810	0.01000109199473868	0.01000109199473868
32888	0.01	0.01
23649	0.10938597898952769	0.10938597898952769
28751	0.01000000000000064	0.01000000000000064
10512	0.010261395697074191	0.010261395697074191
